model,id,tail_periods,top_periods,bottom_periods,cumulative_signed_contribution_decimal,mean_signed_contribution_decimal
TabPFN,600058.XSHG,40,24,16,-0.005722426311725972,-0.0001430606577931493
TabPFN,600060.XSHG,32,17,15,-0.0029301327838748632,-9.156664949608948e-05
TabPFN,600062.XSHG,73,34,39,0.013169875714900164,0.00018040925636849542
TabPFN,600064.XSHG,36,17,19,-0.0012945068960609006,-3.595852489058057e-05
TabPFN,600066.XSHG,40,23,17,0.006284099362066805,0.0001571024840516701
TabPFN,600079.XSHG,48,29,19,0.004140226556521266,8.625471992752637e-05
TabPFN,600088.XSHG,21,7,14,0.0015534455870772797,7.397359938463236e-05
TabPFN,600089.XSHG,15,10,5,0.001873592075258302,0.00012490613835055347
TabPFN,600094.XSHG,28,15,13,-0.0030578405938044098,-0.00010920859263587178
TabPFN,600095.XSHG,34,16,18,0.002110661779277539,6.207828762580997e-05
TabPFN,600096.XSHG,39,20,19,-0.0010933766712898484,-2.803529926384227e-05
TabPFN,600118.XSHG,38,23,15,-0.0015924880928557743,-4.190758139094143e-05
TabPFN,600120.XSHG,18,7,11,0.0002085604416171061,1.158669120095034e-05
TabPFN,600126.XSHG,28,14,14,0.0019578204257953763,6.992215806412057e-05
TabPFN,600131.XSHG,49,22,27,0.001385206061865635,2.826951146664561e-05
TabPFN,600138.XSHG,35,20,15,-0.00029084336123579664,-8.309810321022762e-06
TabPFN,600141.XSHG,55,26,29,-0.003521730414182789,-6.40314620760507e-05
TabPFN,600143.XSHG,17,6,11,-0.000608347939583036,-3.578517291664918e-05
TabPFN,600153.XSHG,54,26,28,-0.006638692263430517,-0.00012293874561908365
TabPFN,600155.XSHG,21,10,11,0.0016012994792268165,7.625235615365793e-05
TabPFN,600157.XSHG,17,7,10,-0.001268332575346446,-7.460779854979095e-05
TabPFN,600158.XSHG,15,4,11,-0.001010060408219589,-6.733736054797259e-05
TabPFN,600160.XSHG,50,32,18,-0.005809437500992371,-0.00011618875001984741
TabPFN,600161.XSHG,9,4,5,0.002415606571159777,0.00026840073012886407
TabPFN,600166.XSHG,42,25,17,-0.0008317907595011971,-1.9804541892885645e-05
TabPFN,600167.XSHG,24,9,15,-0.0017218260002116697,-7.174275000881957e-05
TabPFN,600170.XSHG,19,11,8,-0.0032063846692359428,-0.0001687570878545233
TabPFN,600171.XSHG,38,21,17,-0.002144001152485214,-5.6421082960137214e-05
TabPFN,600177.XSHG,20,11,9,-2.142722950102414e-05,-1.0713614750512069e-06
TabPFN,600187.XSHG,51,23,28,0.0032873151609619797,6.445716001886235e-05
TabPFN,600188.XSHG,21,11,10,0.0022043312794997913,0.00010496815616665673
TabPFN,600195.XSHG,33,20,13,0.0003853565477543304,1.1677471144070618e-05
TabPFN,600198.XSHG,29,13,16,-0.004244305716723023,-0.0001463553695421732
TabPFN,600199.XSHG,74,41,33,0.0027929108107203307,3.7742037982707175e-05
TabPFN,600201.XSHG,34,18,16,0.00024005527834165027,7.0604493629897134e-06
TabPFN,600208.XSHG,29,17,12,-0.0019392094809494024,-6.686929244653112e-05
TabPFN,600216.XSHG,33,11,22,0.002169006606197797,6.572747291508475e-05
TabPFN,600219.XSHG,11,4,7,-0.0006970976276531975,-6.337251160483613e-05
TabPFN,600220.XSHG,55,25,30,-0.008526010015575087,-0.00015501836391954704
TabPFN,600233.XSHG,41,20,21,0.000684948313745476,1.6706056432816488e-05
TabPFN,600236.XSHG,19,11,8,-0.00457824502448017,-0.00024096026444632475
TabPFN,600251.XSHG,28,17,11,-0.0035235467898823876,-0.00012584095678151385
TabPFN,600256.XSHG,74,41,33,-0.0064115816721797255,-8.664299556999629e-05
TabPFN,600258.XSHG,31,13,18,5.14305627530476e-05,1.6590504113886322e-06
TabPFN,600259.XSHG,40,17,23,0.0017264539602750634,4.316134900687658e-05
TabPFN,600266.XSHG,14,7,7,0.0008611857521194977,6.151326800853555e-05
TabPFN,600268.XSHG,32,12,20,-0.0040587064844062985,-0.00012683457763769683
TabPFN,600271.XSHG,25,12,13,-0.0006811154165481535,-2.7244616661926142e-05
TabPFN,600280.XSHG,45,22,23,-0.005932136937028177,-0.00013182526526729282
TabPFN,600282.XSHG,24,14,10,-0.0028545748167592994,-0.00011894061736497081
TabPFN,600292.XSHG,15,8,7,-0.00043816775181653594,-2.921118345443573e-05
TabPFN,600297.XSHG,29,13,16,-0.0030242480214476585,-0.00010428441453267788
TabPFN,600298.XSHG,43,23,20,0.0010376524652534933,2.4131452680313796e-05
TabPFN,600299.XSHG,29,17,12,0.0004708888903395609,1.623754794274348e-05
TabPFN,600307.XSHG,18,14,4,0.0007808101027502686,4.337833904168159e-05
TabPFN,600312.XSHG,25,8,17,0.0009468573264299582,3.787429305719833e-05
TabPFN,600315.XSHG,37,21,16,-0.001852498207784839,-5.006751912931997e-05
TabPFN,600316.XSHG,46,24,22,0.0003493825986686641,7.595273884101393e-06
TabPFN,600325.XSHG,49,29,20,-0.0003258874530996877,-6.650764348973219e-06
TabPFN,600329.XSHG,42,23,19,-0.002358804834975283,-5.616201988036388e-05
TabPFN,600333.XSHG,36,20,16,-0.0022146420624186776,-6.151783506718549e-05
TabPFN,600339.XSHG,32,16,16,-1.7179620548562168e-05,-5.368631421425677e-07
TabPFN,600348.XSHG,61,28,33,-0.00114221889797362,-1.8724899966780653e-05
TabPFN,600350.XSHG,23,14,9,-0.00475815226221336,-0.00020687618531362435
TabPFN,600352.XSHG,4,4,0,8.943483087492222e-05,2.2358707718730555e-05
TabPFN,600372.XSHG,32,16,16,-0.0018793038721847315,-5.872824600577286e-05
TabPFN,600373.XSHG,30,18,12,0.001233388113847715,4.111293712825717e-05
TabPFN,600376.XSHG,24,9,15,-0.004221999703115587,-0.0001759166542964828
TabPFN,600377.XSHG,12,8,4,-0.0007263268593029335,-6.052723827524446e-05
TabPFN,600378.XSHG,10,5,5,0.0012644041143949967,0.00012644041143949967
TabPFN,600380.XSHG,33,13,20,-0.003720802632686643,-0.00011275159492989828
TabPFN,600387.XSHG,15,3,12,0.0010043317908162044,6.69554527210803e-05
TabPFN,600388.XSHG,10,5,5,-0.0009243382403000567,-9.243382403000566e-05
TabPFN,600390.XSHG,24,17,7,0.002716222235864496,0.00011317592649435399
TabPFN,600392.XSHG,39,19,20,-0.004617856854877958,-0.00011840658602251176
TabPFN,600393.XSHG,32,16,16,-0.003957792371830462,-0.00012368101161970194
TabPFN,600397.XSHG,42,19,23,-0.003778608561109154,-8.99668705025989e-05
TabPFN,600398.XSHG,26,15,11,-0.0026278618100067782,-0.00010107160807718377
TabPFN,600399.XSHG,65,23,42,0.002206070036190021,3.393953901830802e-05
TabPFN,600403.XSHG,28,13,15,-0.0016355261492588364,-5.841164818781558e-05
TabPFN,600409.XSHG,25,14,11,0.0012260097842889145,4.904039137155658e-05
TabPFN,600410.XSHG,35,15,20,0.00029712482899553233,8.489280828443781e-06
TabPFN,600415.XSHG,36,20,16,-0.003006322290014051,-8.35089525003903e-05
TabPFN,600418.XSHG,90,45,45,-0.008582738189805147,-9.536375766450163e-05
TabPFN,600425.XSHG,26,15,11,0.00023488511700518082,9.034042961737724e-06
TabPFN,600429.XSHG,29,15,14,-9.196220219492162e-07,-3.171110420514539e-08
TabPFN,600433.XSHG,30,15,15,0.004140634514765761,0.00013802115049219203
TabPFN,600435.XSHG,36,21,15,0.0012280813511145084,3.4113370864291896e-05
TabPFN,600446.XSHG,26,11,15,0.003280175610240673,0.00012616060039387204
TabPFN,600460.XSHG,18,14,4,0.0013321317448554075,7.400731915863375e-05
TabPFN,600466.XSHG,60,28,32,-0.004525785068245602,-7.54297511374267e-05
TabPFN,600468.XSHG,31,18,13,0.0008580883143403859,2.7680268204528576e-05
TabPFN,600478.XSHG,48,20,28,0.000646068663253911,1.3459763817789812e-05
TabPFN,600482.XSHG,23,8,15,-0.001995469429856099,-8.675954042852605e-05
TabPFN,600486.XSHG,47,29,18,-0.0016198475549389186,-3.4464841594445074e-05
TabPFN,600487.XSHG,61,30,31,0.002170373602770131,3.5579895127379194e-05
TabPFN,600489.XSHG,9,5,4,9.279066156219927e-05,1.0310073506911029e-05
TabPFN,600497.XSHG,28,10,18,0.0011894794599315698,4.248140928327035e-05
TabPFN,600498.XSHG,27,13,14,0.0016566683557514322,6.135808725005305e-05
TabPFN,600499.XSHG,26,8,18,-0.003861566272841327,-0.00014852177972466643
TabPFN,600500.XSHG,30,15,15,-0.004169340282039801,-0.0001389780094013267
TabPFN,600507.XSHG,25,19,6,0.0021200886145318204,8.480354458127281e-05
TabPFN,600509.XSHG,38,17,21,-0.003953107681056444,-0.00010402914950148536
TabPFN,600511.XSHG,29,16,13,-0.002908392013928247,-0.0001002893797906292
TabPFN,600515.XSHG,24,13,11,0.004253791176744374,0.0001772412990310156
TabPFN,600516.XSHG,15,9,6,-0.0016084533331526206,-0.00010723022221017471
TabPFN,600517.XSHG,23,9,14,0.0013848220867238486,6.0209655944515154e-05
TabPFN,600521.XSHG,49,25,24,-0.00012766334053765501,-2.605374296686837e-06
TabPFN,600522.XSHG,73,34,39,-0.0016792019935726772,-2.3002767035242153e-05
TabPFN,600525.XSHG,26,9,17,-0.003269419626515318,-0.0001257469087121276
TabPFN,600528.XSHG,27,16,11,0.0009230830935574066,3.418826272434839e-05
TabPFN,600529.XSHG,33,19,14,-0.008448875873478232,-0.0002560265416205525
TabPFN,600535.XSHG,30,16,14,-0.0025883501102214285,-8.627833700738095e-05
TabPFN,600536.XSHG,63,37,26,0.0029796062216401694,4.7295336851431264e-05
TabPFN,600537.XSHG,50,27,23,0.0005503495717771769,1.1006991435543539e-05
TabPFN,600545.XSHG,39,16,23,-0.0021967939029490804,-5.6328048793566166e-05
TabPFN,600546.XSHG,69,43,26,0.0012711195017591024,1.8422021764624673e-05
TabPFN,600549.XSHG,41,18,23,-0.0010581389650776377,-2.5808267440917994e-05
TabPFN,600551.XSHG,41,19,22,-0.00573506908004928,-0.00013987973365973855
TabPFN,600556.XSHG,62,34,28,-0.001843543777267905,-2.9734577052708145e-05
TabPFN,600563.XSHG,49,28,21,0.0027628658608211077,5.638501756777771e-05
TabPFN,600566.XSHG,49,30,19,-0.005956687550064449,-0.00012156505204213162
TabPFN,600567.XSHG,24,12,12,-0.0015008808988510385,-6.253670411879327e-05
TabPFN,600572.XSHG,26,12,14,-0.0024459747805992815,-9.407595309997237e-05
TabPFN,600580.XSHG,28,14,14,-0.0014334523215691606,-5.119472577032716e-05
TabPFN,600582.XSHG,34,22,12,-0.004868133328469887,-0.0001431803920138202
TabPFN,600594.XSHG,27,12,15,-0.004597938973255476,-0.00017029403604649913
TabPFN,600597.XSHG,16,9,7,-0.00036780026123169854,-2.298751632698116e-05
TabPFN,600598.XSHG,32,20,12,0.0020291959168126264,6.341237240039457e-05
TabPFN,600617.XSHG,32,13,19,-0.0006268808979561243,-1.9590028061128884e-05
TabPFN,600623.XSHG,19,4,15,0.001363939659230989,7.178629785426258e-05
TabPFN,600628.XSHG,31,13,18,-0.002810156783602684,-9.065021882589303e-05
TabPFN,600633.XSHG,55,29,26,0.0009333701104676458,1.6970365644866288e-05
TabPFN,600637.XSHG,31,16,15,0.00132580281588768,4.276783277057032e-05
TabPFN,600639.XSHG,13,7,6,0.00213503119866209,0.0001642331691278531
TabPFN,600640.XSHG,38,17,21,-0.0027853805580093155,-7.329948836866619e-05
TabPFN,600642.XSHG,24,12,12,0.0010699764981557153,4.458235408982147e-05
TabPFN,600643.XSHG,2,0,2,0.00024139767140077798,0.00012069883570038899
TabPFN,600645.XSHG,6,4,2,-0.004276896796208866,-0.0007128161327014776
TabPFN,600648.XSHG,37,21,16,0.0014185061348142604,3.833800364362866e-05
TabPFN,600649.XSHG,9,3,6,0.0001543938141297174,1.7154868236635266e-05
TabPFN,600651.XSHG,23,8,15,0.0011406915729916217,4.959528578224442e-05
TabPFN,600655.XSHG,5,4,1,-0.0002872688754937498,-5.745377509874996e-05
TabPFN,600657.XSHG,30,16,14,-0.0014396871443153718,-4.798957147717906e-05
TabPFN,600663.XSHG,25,8,17,0.0002922906492018898,1.1691625968075592e-05
TabPFN,600664.XSHG,20,10,10,-0.0015717453967274025,-7.858726983637012e-05
TabPFN,600667.XSHG,35,16,19,-0.002566924851114604,-7.334071003184583e-05
TabPFN,600673.XSHG,47,28,19,-0.002405354883777375,-5.1177763484625e-05
TabPFN,600675.XSHG,9,4,5,-0.002474711034276153,-0.0002749678926973504
TabPFN,600699.XSHG,42,17,25,0.0062420641281171535,0.00014862057447897985
TabPFN,600704.XSHG,15,8,7,-0.0027881326163087914,-0.00018587550775391943
TabPFN,600705.XSHG,27,16,11,-0.005135183028783397,-0.00019019196402901472
TabPFN,600707.XSHG,43,28,15,-0.0003936440005864638,-9.15451164154567e-06
TabPFN,600717.XSHG,15,7,8,-0.0003748572942457423,-2.4990486283049486e-05
TabPFN,600718.XSHG,37,17,20,-0.0011766697746318604,-3.180188580086109e-05
TabPFN,600728.XSHG,29,10,19,-0.0009413782431188346,-3.246131872823568e-05
TabPFN,600729.XSHG,11,5,6,-0.0013388285137163783,-0.0001217116830651253
TabPFN,600732.XSHG,86,43,43,-0.011970082641023998,-0.00013918700745376743
TabPFN,600733.XSHG,43,24,19,-0.008615471821804306,-0.00020035980980940248
TabPFN,600737.XSHG,25,15,10,-0.0020263762406886173,-8.10550496275447e-05
TabPFN,600739.XSHG,20,9,11,-0.0001865670821789034,-9.328354108945169e-06
TabPFN,600743.XSHG,30,14,16,-0.002983088056784147,-9.943626855947156e-05
TabPFN,600754.XSHG,50,22,28,-0.0014564267609328291,-2.912853521865658e-05
TabPFN,600755.XSHG,28,17,11,0.0015641243678775616,5.586158456705577e-05
TabPFN,600757.XSHG,30,13,17,0.0006555940609763411,2.1853135365878035e-05
TabPFN,600764.XSHG,38,18,20,-0.0006610055177721504,-1.739488204663554e-05
TabPFN,600765.XSHG,66,33,33,0.0003454136441636392,5.233540063085442e-06
TabPFN,600776.XSHG,8,1,7,-0.0035103033312640776,-0.0004387879164080097
TabPFN,600779.XSHG,37,13,24,0.00147514653998707,3.986882540505594e-05
TabPFN,600780.XSHG,46,25,21,-0.004664216333753132,-0.00010139600725550286
TabPFN,600782.XSHG,16,10,6,0.0005424905866808397,3.390566166755248e-05
TabPFN,600787.XSHG,20,7,13,-0.0017640639050451438,-8.820319525225719e-05
TabPFN,600801.XSHG,34,13,21,-0.0013709528897583973,-4.032214381642345e-05
TabPFN,600803.XSHG,36,23,13,-0.0005496736040360137,-1.5268711223222603e-05
TabPFN,600804.XSHG,9,7,2,0.0009460773227032561,0.000105119702522584
TabPFN,600805.XSHG,35,20,15,-0.0022824581278267086,-6.52130893664774e-05
TabPFN,600808.XSHG,36,21,15,0.0022205667302475176,6.168240917354216e-05
TabPFN,600811.XSHG,18,7,11,-0.0020406164584886445,-0.00011336758102714691
TabPFN,600820.XSHG,16,10,6,0.00046933763591548933,2.9333602244718083e-05
TabPFN,600823.XSHG,22,10,12,0.00026010503328419176,1.1822956058372352e-05
TabPFN,600826.XSHG,26,16,10,0.001672801845766217,6.433853252946988e-05
TabPFN,600827.XSHG,20,11,9,-0.0016717770764979206,-8.358885382489603e-05
TabPFN,600835.XSHG,11,2,9,-0.00010697989041138971,-9.72544458285361e-06
TabPFN,600839.XSHG,27,17,10,0.0006091402168011725,2.2560748770413796e-05
TabPFN,600844.XSHG,25,18,7,0.0026579752811760195,0.00010631901124704078
TabPFN,600848.XSHG,14,10,4,-0.000308796293941953,-2.2056878138710927e-05
TabPFN,600859.XSHG,51,26,25,-0.0075435234697685686,-0.0001479122248974229
TabPFN,600862.XSHG,40,21,19,-0.002211496153256097,-5.528740383140242e-05
TabPFN,600863.XSHG,36,24,12,0.004462172833855439,0.0001239492453848733
TabPFN,600867.XSHG,20,13,7,0.0014692389626856277,7.346194813428138e-05
TabPFN,600869.XSHG,11,5,6,-0.0006632275659941012,-6.0293415090372834e-05
TabPFN,600871.XSHG,28,12,16,-0.0023314360477966916,-8.326557313559613e-05
TabPFN,600873.XSHG,8,4,4,0.002300902985780606,0.00028761287322257576
TabPFN,600875.XSHG,55,19,36,0.003676024312079896,6.683680567417993e-05
TabPFN,600879.XSHG,15,7,8,-0.0025833277540167248,-0.00017222185026778166
TabPFN,600880.XSHG,71,35,36,0.0007921539710911342,1.1157098184382172e-05
TabPFN,600881.XSHG,38,14,24,-0.004553358141759742,-0.00011982521425683532
TabPFN,600884.XSHG,35,17,18,-0.0015810570994978933,-4.5173059985654094e-05
TabPFN,600885.XSHG,40,17,23,-0.005110075426788297,-0.00012775188566970742
TabPFN,600888.XSHG,8,4,4,0.00029716216362154645,3.7145270452693306e-05
TabPFN,600895.XSHG,29,14,15,-0.0030071539891514355,-0.00010369496514315295
TabPFN,600903.XSHG,6,1,5,0.0010714826486008468,0.00017858044143347445
TabPFN,600917.XSHG,17,7,10,0.00017934201088618527,1.0549530052128545e-05
TabPFN,600939.XSHG,35,18,17,-0.00766795922622062,-0.00021908454932058913
TabPFN,600956.XSHG,23,12,11,-0.0002701200411410005,-1.1744349614826108e-05
TabPFN,600959.XSHG,23,12,11,-0.0015815141146945603,-6.876148324758958e-05
TabPFN,600967.XSHG,25,11,14,-0.00023116992499659552,-9.24679699986382e-06
TabPFN,600968.XSHG,26,16,10,0.0016188544178494183,6.226363145574686e-05
TabPFN,600970.XSHG,40,17,23,0.004376142689611607,0.00010940356724029018
TabPFN,600985.XSHG,32,20,12,0.0018467741239366563,5.771169137302051e-05
TabPFN,600988.XSHG,75,42,33,0.005385090671691298,7.180120895588398e-05
TabPFN,600998.XSHG,30,18,12,-0.0015841385840528717,-5.280461946842906e-05
TabPFN,601000.XSHG,18,9,9,-0.0007087586128806708,-3.93754784933706e-05
TabPFN,601002.XSHG,34,18,16,-0.0005352707180580993,-1.574325641347351e-05
TabPFN,601003.XSHG,35,18,17,0.003918289585269399,0.00011195113100769712
TabPFN,601005.XSHG,16,9,7,-0.00060006650258905,-3.750415641181563e-05
TabPFN,601016.XSHG,25,14,11,0.0014584947212609928,5.8339788850439714e-05
TabPFN,601019.XSHG,31,19,12,-0.002146277003885851,-6.92347420608339e-05
TabPFN,601058.XSHG,41,32,9,0.001311427640692441,3.1986040016888805e-05
TabPFN,601068.XSHG,36,15,21,-0.003552047614475098,-9.866798929097494e-05
TabPFN,601098.XSHG,27,14,13,-0.0025217352783459797,-9.339760290170295e-05
TabPFN,601106.XSHG,18,10,8,0.0005669924890530147,3.149958272516748e-05
TabPFN,601117.XSHG,14,3,11,0.0017969242696864005,0.0001283517335490286
TabPFN,601118.XSHG,26,13,13,-0.0018505982688182896,-7.117685649301114e-05
TabPFN,601127.XSHG,86,35,51,0.0008444485088416349,9.81916870746087e-06
TabPFN,601139.XSHG,19,10,9,-0.001633652016553135,-8.598168508174394e-05
TabPFN,601156.XSHG,25,19,6,-0.0005404343773538736,-2.1617375094154945e-05
TabPFN,601158.XSHG,8,8,0,0.00034337935387084045,4.2922419233855056e-05
TabPFN,601168.XSHG,38,21,17,-0.0006514670156221109,-1.7143868832160813e-05
TabPFN,601179.XSHG,30,10,20,0.00026841038423949955,8.947012807983318e-06
TabPFN,601200.XSHG,14,6,8,-0.0006323348718071634,-4.5166776557654526e-05
TabPFN,601226.XSHG,52,24,28,0.005665107714967714,0.00010894437913399451
TabPFN,601228.XSHG,20,11,9,-3.920923417327676e-05,-1.960461708663838e-06
TabPFN,601231.XSHG,11,4,7,4.483967180143693e-05,4.07633380013063e-06
TabPFN,601233.XSHG,30,16,14,0.002931530518856017,9.771768396186723e-05
TabPFN,601298.XSHG,16,11,5,-0.0017009197058258758,-0.00010630748161411724
TabPFN,601326.XSHG,19,8,11,-9.769245284862166e-05,-5.1417080446642985e-06
TabPFN,601333.XSHG,20,11,9,0.00019816703202534956,9.908351601267479e-06
TabPFN,601512.XSHG,28,19,9,-0.0007931078838312001,-2.8325281565400004e-05
TabPFN,601568.XSHG,20,12,8,-7.203134584544971e-06,-3.601567292272485e-07
TabPFN,601598.XSHG,21,11,10,-0.000519760296882179,-2.475049032772281e-05
TabPFN,601607.XSHG,21,12,9,-0.0019899239640027585,-9.475828400013136e-05
TabPFN,601608.XSHG,26,13,13,0.0021903143168920712,8.424285834200274e-05
TabPFN,601611.XSHG,20,13,7,0.0034241262225030364,0.00017120631112515182
TabPFN,601615.XSHG,49,23,26,0.005797091236453729,0.00011830798441742304
TabPFN,601636.XSHG,52,27,25,-0.0026248318997032466,-5.047753653275474e-05
TabPFN,601666.XSHG,7,4,3,-0.0001908485322442494,-2.7264076034892773e-05
TabPFN,601689.XSHG,48,29,19,-0.00011255041394089146,-2.344800290435239e-06
TabPFN,601699.XSHG,47,20,27,0.0013347781295834332,2.839953467198794e-05
TabPFN,601717.XSHG,49,30,19,0.0010629522873833945,2.1692903824150906e-05
TabPFN,601718.XSHG,21,8,13,-0.0022213731362318314,-0.00010577967315389674
TabPFN,601778.XSHG,33,14,19,0.0015075034908186113,4.568192396420034e-05
TabPFN,601801.XSHG,24,12,12,-0.0010302214193792544,-4.29258924741356e-05
TabPFN,601811.XSHG,42,20,22,0.0038679527422628463,9.209411291102015e-05
TabPFN,601828.XSHG,29,11,18,-0.001458960153925946,-5.030897082503262e-05
TabPFN,601866.XSHG,28,14,14,0.001012109315967249,3.614676128454461e-05
TabPFN,601869.XSHG,58,25,33,0.0030879600124312572,5.3240689869504437e-05
TabPFN,601872.XSHG,60,38,22,-0.0022966870142440803,-3.8278116904068005e-05
TabPFN,601880.XSHG,23,13,10,0.002185510762240606,9.50222070539394e-05
TabPFN,601928.XSHG,42,24,18,-0.0032843663646371078,-7.819919915802638e-05
TabPFN,601958.XSHG,55,27,28,-7.84849982531598e-05,-1.426999968239269e-06
TabPFN,601969.XSHG,32,13,19,0.000658054548014825,2.056420462546328e-05
TabPFN,601975.XSHG,62,32,30,-0.009102349384301213,-0.00014681208684356794
TabPFN,601991.XSHG,40,21,19,0.0029487169693542662,7.371792423385666e-05
TabPFN,601992.XSHG,13,9,4,-0.0004221341183263139,-3.2471855255870303e-05
TabPFN,603000.XSHG,55,27,28,-0.005117915288425854,-9.305300524410644e-05
TabPFN,603001.XSHG,40,21,19,-0.002751548758662963,-6.878871896657408e-05
TabPFN,603026.XSHG,33,9,24,0.0014326795147874343,4.3414530751134375e-05
TabPFN,603056.XSHG,58,31,27,-0.006137971466340567,-0.00010582709424725115
TabPFN,603077.XSHG,26,13,13,0.001387155698752776,5.335214225972216e-05
TabPFN,603127.XSHG,52,22,30,-0.005560411573338502,-0.00010693099179497119
TabPFN,603156.XSHG,16,11,5,-0.0012673107313001856,-7.92069207062616e-05
TabPFN,603160.XSHG,4,0,4,0.00040936501957177543,0.00010234125489294386
TabPFN,603188.XSHG,24,13,11,-0.00443453543982064,-0.00018477230999252667
TabPFN,603198.XSHG,58,32,26,0.0040218122276356886,6.93415901316498e-05
TabPFN,603218.XSHG,59,29,30,-0.0032528510039967627,-5.513306786435191e-05
TabPFN,603225.XSHG,41,13,28,-0.0024900406000201276,-6.073269756146652e-05
TabPFN,603228.XSHG,38,19,19,-6.138224150003627e-06,-1.6153221447377965e-07
TabPFN,603233.XSHG,39,20,19,-0.006239609980256097,-0.00015998999949374607
TabPFN,603256.XSHG,33,15,18,0.0005942886084149281,1.8008745709543277e-05
TabPFN,603267.XSHG,50,23,27,-0.0009549598348687892,-1.9099196697375786e-05
TabPFN,603290.XSHG,20,12,8,-0.0015464090819335766,-7.732045409667882e-05
TabPFN,603317.XSHG,51,30,21,0.001332293441768576,2.6123400818991686e-05
TabPFN,603345.XSHG,33,11,22,-0.003504261481617756,-0.00010618974186720472
TabPFN,603355.XSHG,39,23,16,-0.0011538295347926486,-2.958537268699099e-05
TabPFN,603366.XSHG,50,23,27,0.0002262362657109854,4.524725314219708e-06
TabPFN,603377.XSHG,24,15,9,-0.0001029009702723224,-4.287540428013434e-06
